,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
0,ID 65185661,homeowner,https://ekb.cian.ru/rent/flat/295070427/,Екатеринбург,rent,flat,4,5,1,41.0,609,25000,0,Кировский,переулок Асбестовский,,
1,ID 15798070,homeowner,https://ekb.cian.ru/rent/flat/292524982/,Екатеринбург,rent,flat,9,26,2,60.0,500,30000,0,Орджоникидзевский,проспект Космонавтов,91Б,Проспект Космонавтов
2,ID 24866919,unknown,https://ekb.cian.ru/rent/flat/294853237/,Екатеринбург,rent,flat,3,5,2,60.0,266,16000,0,Центр, Восточная,80Б,Площадь 1905 года
3,ID 92673635,homeowner,https://ekb.cian.ru/rent/flat/275250680/,Екатеринбург,rent,flat,4,9,1,33.0,909,30000,0,Орджоникидзевский, Индустрии,53,Проспект Космонавтов
4,ID 102723083,homeowner,https://ekb.cian.ru/rent/flat/294980319/,Екатеринбург,rent,flat,14,17,1,38.1,498,19000,0,мкр. Широкая Речка, Хрустальногорская,84,
5,ID 16467620,homeowner,https://ekb.cian.ru/rent/flat/294915485/,Екатеринбург,rent,flat,1,5,1,22.0,500,11000,0,Чкаловский, Косарева,19,
6,ID 95023639,homeowner,https://ekb.cian.ru/rent/flat/295047441/,Екатеринбург,rent,flat,5,9,2,52.0,384,20000,0,Автовокзал, Фурманова,35,Чкаловская
7,ID 64764831,unknown,https://ekb.cian.ru/rent/flat/294980905/,Екатеринбург,rent,flat,2,10,3,90.0,1666,150000,0,Центр, Радищева,24,Геологическая
8,ID 108210685,realtor,https://ekb.cian.ru/rent/flat/294075401/,Екатеринбург,rent,flat,22,22,1,51.0,490,25000,0,Кировский, Библиотечная,50А,
9,ID 109697932,homeowner,https://ekb.cian.ru/rent/flat/294851278/,Екатеринбург,rent,flat,15,16,2,73.0,547,40000,0,Кировский, Уральская,75,Динамо
10,Антон Кремлев,realtor,https://ekb.cian.ru/rent/flat/294439397/,Екатеринбург,rent,flat,9,9,3,115.0,608,70000,0,Центр, Хохрякова,72,Геологическая
11,Первая Мастерская Недвижимости,real_estate_agent,https://ekb.cian.ru/rent/flat/294568918/,Екатеринбург,rent,flat,3,8,1,41.0,731,30000,0,Верх-Исетский, Татищева,88,Площадь 1905 года
12,ID 70812617,real_estate_agent,https://ekb.cian.ru/rent/flat/294985122/,Екатеринбург,rent,flat,18,25,1,35.0,742,26000,0,Железнодорожный,переулок Мельковский,4,Уральская
13,ID 15509340,homeowner,https://ekb.cian.ru/rent/flat/295047372/,Екатеринбург,rent,flat,3,16,1,40.0,700,28000,0,Верх-Исетский, Бебеля,126,Уральская
14,Все о недвижимости,real_estate_agent,https://ekb.cian.ru/rent/flat/294851594/,Екатеринбург,rent,flat,13,15,1,37.0,540,20000,0,, Краснолесья,93,Геологическая
15,ID 75420952,homeowner,https://ekb.cian.ru/rent/flat/295015345/,Екатеринбург,rent,flat,4,9,1,38.0,763,29000,0,Верх-Исетский, Радищева,63,Геологическая
16,ID 54977413,homeowner,https://ekb.cian.ru/rent/flat/236754275/,Екатеринбург,rent,flat,4,5,1,33.0,909,30000,0,Октябрьский, Луначарского,218,Геологическая
17,ID 102791211,realtor,https://ekb.cian.ru/rent/flat/294845587/,Екатеринбург,rent,flat,3,5,1,31.8,974,31000,0,Центр, Бажова,125,Площадь 1905 года
18,ID 51078482,homeowner,https://ekb.cian.ru/rent/flat/294847949/,Екатеринбург,rent,flat,10,17,1,44.4,788,35000,0,Верх-Исетский, Татищева,49,
19,ID 94801305,homeowner,https://ekb.cian.ru/rent/flat/293207632/,Екатеринбург,rent,flat,4,5,2,45.0,666,30000,0,Верх-Исетский, Шаумяна,98к2,Геологическая
20,ID 21523418,homeowner,https://ekb.cian.ru/rent/flat/293627285/,Екатеринбург,rent,flat,1,3,1,30.0,666,20000,0,Орджоникидзевский,проспект Космонавтов,73,Проспект Космонавтов
21,ID 100339708,homeowner,https://ekb.cian.ru/rent/flat/294708733/,Екатеринбург,rent,flat,3,9,1,33.0,906,29900,0,Центр, Шейнкмана,4,Площадь 1905 года
22,ID 49611766,unknown,https://ekb.cian.ru/rent/flat/294399346/,Екатеринбург,rent,flat,20,27,1,40.0,1050,42000,0,Автовокзал, Союзная,27,Чкаловская
23,ID 66999322,homeowner,https://ekb.cian.ru/rent/flat/294876998/,Екатеринбург,rent,flat,4,9,1,27.0,444,12000,0,Кировский, Комвузовская,21Г,Площадь 1905 года
24,ID 101428184,homeowner,https://ekb.cian.ru/rent/flat/285533129/,Екатеринбург,rent,flat,13,16,1,50.0,700,35000,0,Автовокзал, Авиационная,63к1,Чкаловская
25,Ольга Шестакова,realtor,https://ekb.cian.ru/rent/flat/295070474/,Екатеринбург,rent,flat,5,23,1,23.0,565,13000,0,Чкаловский,Светлый мкр,8,Ботаническая
26,Марина Коломиец,realtor,https://ekb.cian.ru/rent/flat/294815717/,Екатеринбург,rent,flat,1,5,1,31.0,741,23000,0,Верх-Исетский, Викулова,28,Площадь 1905 года
27,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/295000286/,Екатеринбург,rent,flat,5,5,2,43.0,465,20000,0,Кировский, Пионеров,12к1,
28,ID 38587103,realtor,https://ekb.cian.ru/rent/flat/294880341/,Екатеринбург,rent,flat,4,5,1,27.4,729,20000,0,Ленинский, Серафимы Дерябиной,45,Геологическая
29,Новый ориентир,real_estate_agent,https://ekb.cian.ru/rent/flat/295068461/,Екатеринбург,rent,flat,17,17,1,25.0,800,20000,0,Чкаловский, Рощинская,29,
30,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/295072791/,Екатеринбург,rent,flat,4,5,1,31.0,645,20000,0,Орджоникидзевский, Кобозева,14,Проспект Космонавтов
31,ID 33853681,homeowner,https://ekb.cian.ru/rent/flat/237462843/,Екатеринбург,rent,flat,5,5,1,30.0,400,12000,0,Октябрьский, Летняя,5,
32,Новый ориентир,real_estate_agent,https://ekb.cian.ru/rent/flat/295036343/,Екатеринбург,rent,flat,5,5,1,20.0,1000,20000,0,Верх-Исетский, Евгения Савкова,46,
33,ID 85603556,homeowner,https://ekb.cian.ru/rent/flat/294710468/,Екатеринбург,rent,flat,8,9,1,33.0,818,27000,0,Верх-Исетский, Белореченская,32,Чкаловская
34,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294981130/,Екатеринбург,rent,flat,4,16,1,40.0,550,22000,0,, Павла Шаманова,28,Геологическая
35,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294988167/,Екатеринбург,rent,flat,5,9,2,43.0,511,22000,0,Орджоникидзевский, Восстания,93,Проспект Космонавтов
36,ID 69258944,homeowner,https://ekb.cian.ru/rent/flat/295015017/,Екатеринбург,rent,flat,8,9,1,28.0,464,13000,0,Ленинский, Начдива Онуфриева,46,
37,ID 108210685,realtor,https://ekb.cian.ru/rent/flat/294988812/,Екатеринбург,rent,flat,7,20,1,40.0,500,20000,0,, Суходольская,47,Геологическая
38,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/295016647/,Екатеринбург,rent,flat,4,4,1,38.0,605,23000,0,Кировский, Маяковского,29,
39,ID 108210685,realtor,https://ekb.cian.ru/rent/flat/294075435/,Екатеринбург,rent,flat,2,5,1,35.0,600,21000,0,Кировский, Мира,2,
40,Высота,real_estate_agent,https://ekb.cian.ru/rent/flat/294652221/,Екатеринбург,rent,flat,3,25,1,48.0,479,23000,0,Ленинский, Чкалова,231,Чкаловская
41,Новый ориентир,real_estate_agent,https://ekb.cian.ru/rent/flat/295068453/,Екатеринбург,rent,flat,4,5,1,40.0,625,25000,0,Ленинский, Барвинка,20,
42,Павел Скарулин,realtor,https://ekb.cian.ru/rent/flat/294980290/,Екатеринбург,rent,flat,12,16,2,52.0,480,25000,0,, Соболева,21к5,Геологическая
43,ID 109512480,homeowner,https://ekb.cian.ru/rent/flat/294777023/,Екатеринбург,rent,flat,1,2,2,42.0,547,23000,0,Верх-Исетский, Чердынская,56,Геологическая
44,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/295017063/,Екатеринбург,rent,flat,4,4,1,31.0,741,23000,0,Кировский, Маяковского,29,
45,Городок Арамиль,real_estate_agent,https://ekb.cian.ru/rent/flat/295056415/,Екатеринбург,rent,flat,15,34,1,49.0,448,22000,0,Октябрьский, Белинского,177Ак3,Ботаническая
46,ID 109905608,homeowner,https://ekb.cian.ru/rent/flat/295020913/,Екатеринбург,rent,flat,10,14,1,33.0,500,16500,0,Кировский,бульвар Сиреневый,19А,Геологическая
47,РИМ,real_estate_agent,https://ekb.cian.ru/rent/flat/295057164/,Екатеринбург,rent,flat,3,9,2,46.0,478,22000,0,Орджоникидзевский, Шефская,95,
48,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/295016344/,Екатеринбург,rent,flat,5,19,1,42.0,642,27000,0,Верх-Исетский, Токарей,27к2,
49,ID 7487412,realtor,https://ekb.cian.ru/rent/flat/295055854/,Екатеринбург,rent,flat,8,12,1,35.0,400,14000,0,Ленинский, Амундсена,54к2,Чкаловская
50,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/295001368/,Екатеринбург,rent,flat,4,26,1,40.0,650,26000,0,Чкаловский, Крестинского,8,
51,Северная казна,real_estate_agent,https://ekb.cian.ru/rent/flat/295030378/,Екатеринбург,rent,flat,6,9,1,40.8,710,29000,0,Верх-Исетский, Фролова,31,
52,Европа Центр,real_estate_agent,https://ekb.cian.ru/rent/flat/295023322/,Екатеринбург,rent,flat,9,9,1,10.0,1100,11000,0,Железнодорожный, Автомагистральная,15,Уралмаш
53,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/294996674/,Екатеринбург,rent,flat,2,9,1,32.0,937,30000,0,Центр, Шейнкмана,45,Площадь 1905 года
54,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/295002003/,Екатеринбург,rent,flat,4,19,1,45.0,666,30000,0,Орджоникидзевский, Стачек,4,
55,ID 108210685,realtor,https://ekb.cian.ru/rent/flat/294499925/,Екатеринбург,rent,flat,2,2,1,40.0,500,20000,0,Кировский,переулок Лобачевского,3,Площадь 1905 года
56,БЕЛКА,real_estate_agent,https://ekb.cian.ru/rent/flat/295055307/,Екатеринбург,rent,flat,9,37,3,78.6,572,45000,0,Автовокзал, Машинная,1Б/5,Чкаловская
57,f.center,real_estate_agent,https://ekb.cian.ru/rent/flat/295072745/,Екатеринбург,rent,flat,19,33,1,54.0,1111,60000,0,Центр, Хохрякова,63,Геологическая
58,ID 105517458,unknown,https://ekb.cian.ru/rent/flat/294347493/,Екатеринбург,rent,flat,4,6,3,53.0,471,25000,0,Чкаловский, Дошкольная,2,Ботаническая
59,Золотая рыбка Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/295030426/,Екатеринбург,rent,flat,14,25,3,86.0,930,80000,0,Верх-Исетский, Московская,70,Геологическая
60,Этажи Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/295055135/,Екатеринбург,rent,flat,5,5,2,43.0,465,20000,0,Верх-Исетский, Посадская,81,
61,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/294733398/,Екатеринбург,rent,flat,14,17,1,38.0,473,18000,0,Октябрьский, Ракетная,20,
62,БК-НЕДВИЖИМОСТЬ,real_estate_agent,https://ekb.cian.ru/rent/flat/294986784/,Екатеринбург,rent,flat,2,25,1,38.4,598,23000,0,мкр. Широкая Речка, Евгения Савкова,8,
63,Резиденция,real_estate_agent,https://ekb.cian.ru/rent/flat/295003368/,Екатеринбург,rent,flat,9,16,3,85.7,525,45000,0,Железнодорожный,проспект Космонавтов,11А,
64,ID 88494129,realtor,https://ekb.cian.ru/rent/flat/280327232/,Екатеринбург,rent,flat,2,5,1,30.0,566,17000,0,Верх-Исетский, Викулова,33/2,
65,ДОМ.РФ Аренда,real_estate_agent,https://ekb.cian.ru/rent/flat/295056757/,Екатеринбург,rent,flat,7,7,2,65.1,976,63600,0,Ленинский, Шаумяна,24,
66,ДОБРОДЕЛ,real_estate_agent,https://ekb.cian.ru/rent/flat/294981414/,Екатеринбург,rent,flat,1,5,1,27.0,666,18000,0,Верх-Исетский, Заводская,18,Площадь 1905 года
67,ID 56335543,unknown,https://ekb.cian.ru/rent/flat/294870389/,Екатеринбург,rent,flat,5,5,2,44.0,454,20000,0,Автовокзал, Фрунзе,53,Чкаловская
68,f.center,real_estate_agent,https://ekb.cian.ru/rent/flat/294961973/,Екатеринбург,rent,flat,16,25,2,40.0,1000,40000,0,Чкаловский, Крестинского,8,Ботаническая
69,Жилищная стратегия,real_estate_agent,https://ekb.cian.ru/rent/flat/294968683/,Екатеринбург,rent,flat,3,5,2,43.9,421,18500,0,Верх-Исетский, Белореченская,9к1,Геологическая
70,ID 94618960,homeowner,https://ekb.cian.ru/rent/flat/278555337/,Екатеринбург,rent,flat,3,10,3,64.0,390,25000,0,Октябрьский, Латвийская,51,
71,РИМ,real_estate_agent,https://ekb.cian.ru/rent/flat/295049555/,Екатеринбург,rent,flat,9,19,3,90.0,777,70000,0,Автовокзал, Белинского,111,
72,БК-НЕДВИЖИМОСТЬ,real_estate_agent,https://ekb.cian.ru/rent/flat/295006443/,Екатеринбург,rent,flat,8,25,4,129.0,775,100000,0,Ленинский, Волгоградская,18А,
73,ID 93827471,unknown,https://ekb.cian.ru/rent/flat/294422560/,Екатеринбург,rent,flat,8,16,1,34.4,581,20000,0,Орджоникидзевский, Восстания,56к2,Проспект Космонавтов
74,Этажи Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/294634586/,Екатеринбург,rent,flat,4,9,1,35.0,628,22000,0,Орджоникидзевский, Шефская,85,
75,Этажи Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/294634574/,Екатеринбург,rent,flat,7,17,1,46.3,971,45000,0,Кировский,проспект Ленина,99А,
76,ID 95143479,homeowner,https://ekb.cian.ru/rent/flat/294254895/,Екатеринбург,rent,flat,3,5,3,70.0,314,22000,0,Чкаловский, Современников,25,Ботаническая
77,ЛИНК,real_estate_agent,https://ekb.cian.ru/rent/flat/294255012/,Екатеринбург,rent,flat,7,10,2,83.0,469,39000,0,Автовокзал, Щорса,39,Чкаловская
78,Новый ориентир,real_estate_agent,https://ekb.cian.ru/rent/flat/294770364/,Екатеринбург,rent,flat,2,5,2,45.1,576,26000,0,Октябрьский, Машинная,51,
79,Станислав Чубатюк,realtor,https://ekb.cian.ru/rent/flat/294969657/,Екатеринбург,rent,flat,7,8,1,21.0,714,15000,0,,,,
80,Л и ПАРТНЕРЫ,real_estate_agent,https://ekb.cian.ru/rent/flat/294498920/,Екатеринбург,rent,flat,30,33,1,40.7,921,37500,0,Верх-Исетский, Начдива Васильева,14,Геологическая
81,Новосёл,real_estate_agent,https://ekb.cian.ru/rent/flat/294493055/,Екатеринбург,rent,flat,5,16,1,34.7,634,22000,0,Верх-Исетский, Черепанова,32,Уральская
82,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294714583/,Екатеринбург,rent,flat,3,14,1,38.0,605,23000,0,мкр. Академический, Академика Парина,41,
83,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/294811635/,Екатеринбург,rent,flat,2,5,2,45.0,633,28500,0,Чкаловский,переулок Краевой,1,Ботаническая
84,Этажи Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/294634610/,Екатеринбург,rent,flat,4,9,3,88.0,568,50000,0,Центр, Энгельса,19,
85,ID 58298008,homeowner,https://ekb.cian.ru/rent/flat/294578491/,Екатеринбург,rent,flat,9,33,1,37.0,756,28000,0,Верх-Исетский, Заводская,73,Геологическая
86,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294940633/,Екатеринбург,rent,flat,1,21,1,33.0,606,20000,0,, Анатолия Мехренцева,7,Геологическая
87,Вячеслав Шевченко,realtor,https://ekb.cian.ru/rent/flat/294881813/,Екатеринбург,rent,flat,1,5,1,32.0,656,21000,0,Кировский, Мира,1В,
88,Сергей Гаврин,realtor,https://ekb.cian.ru/rent/flat/294798946/,Екатеринбург,rent,flat,9,14,1,50.0,600,30000,0,Верх-Исетский, Татищева,100,Площадь 1905 года
89,Елена Соловьева,realtor,https://ekb.cian.ru/rent/flat/294828509/,Екатеринбург,rent,flat,11,15,2,55.0,545,30000,0,Железнодорожный, Ватутина,15,Уральская
90,Макромир Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/294891007/,Екатеринбург,rent,flat,8,17,1,42.0,595,25000,0,мкр. Широкая Речка, Николая Кичигина,9,
91,FREE PEOPLE,real_estate_agent,https://ekb.cian.ru/rent/flat/294392769/,Екатеринбург,rent,flat,2,5,2,62.8,318,20000,0,Орджоникидзевский, Культуры,5,Уралмаш
92,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/290051026/,Екатеринбург,rent,flat,4,6,2,52.0,480,25000,0,Кировский, Солнечная,33,
93,АМЕГА,real_estate_agent,https://ekb.cian.ru/rent/flat/275072161/,Екатеринбург,rent,flat,10,19,2,70.0,500,35000,0,Кировский,переулок Шадринский,18,Динамо
94,ID 97338193,realtor,https://ekb.cian.ru/rent/flat/295015980/,Екатеринбург,rent,flat,18,25,1,25.0,600,15000,0,мкр. Широкая Речка, Евгения Савкова,17А,
95,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294319260/,Екатеринбург,rent,flat,2,21,2,56.0,517,29000,0,Екатеринбург, Анатолия Мехренцева,5,
96,Новосёл,real_estate_agent,https://ekb.cian.ru/rent/flat/294075720/,Екатеринбург,rent,flat,12,18,3,96.4,622,60000,0,Октябрьский, Тверитина,34/7,Геологическая
97,ID 101667910,homeowner,https://ekb.cian.ru/rent/flat/285781509/,Екатеринбург,rent,flat,23,25,1,39.0,820,32000,0,Автовокзал, Чайковского,66А,Чкаловская
98,Этажи Екатеринбург,real_estate_agent,https://ekb.cian.ru/rent/flat/293828577/,Екатеринбург,rent,flat,5,31,1,43.2,532,23000,0,мкр. Академический, Академика Парина,39,
99,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294734006/,Екатеринбург,rent,flat,16,23,1,42.0,714,30000,0,, Академика Парина,29,Чкаловская
100,Марина Коломиец,realtor,https://ekb.cian.ru/rent/flat/294445377/,Екатеринбург,rent,flat,5,5,3,100.0,300,30000,0,Орджоникидзевский, Хмелева,10,Уралмаш
101,ДОБРОДЕЛ,real_estate_agent,https://ekb.cian.ru/rent/flat/294804764/,Екатеринбург,rent,flat,3,9,2,42.9,582,25000,0,Верх-Исетский, Черепанова,18,
102,ДомИнвест,real_estate_agent,https://ekb.cian.ru/rent/flat/294878473/,Екатеринбург,rent,flat,2,17,2,70.0,571,40000,0,Верх-Исетский, Татищева,49,Площадь 1905 года
103,Ветер перемен,real_estate_agent,https://ekb.cian.ru/rent/flat/294730967/,Екатеринбург,rent,flat,5,5,1,30.0,566,17000,0,Чкаловский, Бисертская,6А,
104,БК-НЕДВИЖИМОСТЬ,real_estate_agent,https://ekb.cian.ru/rent/flat/294575569/,Екатеринбург,rent,flat,8,25,2,82.4,667,55000,0,Кировский, Педагогическая,28,
105,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294656980/,Екатеринбург,rent,flat,10,16,1,40.0,625,25000,0,Железнодорожный,переулок Полимерный,13,Машиностроителей
106,Первая Мастерская Недвижимости,real_estate_agent,https://ekb.cian.ru/rent/flat/277772514/,Екатеринбург,rent,flat,10,16,3,85.0,317,27000,0,Железнодорожный, Кунарская,36,
107,Новосёл,real_estate_agent,https://ekb.cian.ru/rent/flat/293236755/,Екатеринбург,rent,flat,20,33,1,38.0,1184,45000,0,Автовокзал, Цвиллинга,7А/3,Чкаловская
108,Новосёл,real_estate_agent,https://ekb.cian.ru/rent/flat/293930543/,Екатеринбург,rent,flat,6,14,3,122.5,1142,140000,0,Центр, Хохрякова,48,Геологическая
109,ID 61572099,homeowner,https://ekb.cian.ru/rent/flat/286090970/,Екатеринбург,rent,flat,5,15,2,37.0,567,21000,0,мкр. Академический, Рябинина,49А,
110,Резиденция,real_estate_agent,https://ekb.cian.ru/rent/flat/294506368/,Екатеринбург,rent,flat,4,5,2,60.0,500,30000,0,Екатеринбург, Московская,2,
111,ЕКБ,real_estate_agent,https://ekb.cian.ru/rent/flat/291135470/,Екатеринбург,rent,flat,17,26,1,75.0,1200,90000,0,Центр, Шейнкмана,119,
112,ID 103692632,homeowner,https://ekb.cian.ru/rent/flat/288091883/,Екатеринбург,rent,flat,6,9,2,42.5,541,23000,0,Ленинский, Волгоградская,35,Чкаловская
113,Резиденция,real_estate_agent,https://ekb.cian.ru/rent/flat/294898426/,Екатеринбург,rent,flat,10,18,1,38.3,704,27000,0,Кировский, Смазчиков,3,
114,Ориентир. Недвижимость,real_estate_agent,https://ekb.cian.ru/rent/flat/280505854/,Екатеринбург,rent,flat,4,9,4,115.0,695,80000,0,Чкаловский, Родонитовая,26,Ботаническая
115,ID 107465569,homeowner,https://ekb.cian.ru/rent/flat/294811846/,Екатеринбург,rent,flat,11,12,1,35.0,771,27000,0,Кировский, Сулимова,39,Машиностроителей
116,ДОМОС,real_estate_agent,https://ekb.cian.ru/rent/flat/294942644/,Екатеринбург,rent,flat,3,6,1,34.0,588,20000,0,Чкаловский, Инженерная,11,
117,ДОМОС,real_estate_agent,https://ekb.cian.ru/rent/flat/294911695/,Екатеринбург,rent,flat,13,24,1,40.0,675,27000,0,мкр. Академический, Вильгельма де Геннина,49,
118,Михаил Кевхиев,realtor,https://ekb.cian.ru/rent/flat/294977382/,Екатеринбург,rent,flat,5,5,1,30.0,766,23000,0,Орджоникидзевский, Ильича,71В,Проспект Космонавтов
119,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/294715627/,Екатеринбург,rent,flat,16,24,1,38.0,684,26000,0,мкр. Академический, Рябинина,31,
120,Максим Колясников,realtor,https://ekb.cian.ru/rent/flat/293999684/,Екатеринбург,rent,flat,4,14,3,62.0,645,40000,0,Кировский, Боровая,29,Машиностроителей
121,ID 101784314,homeowner,https://ekb.cian.ru/rent/flat/288251470/,Екатеринбург,rent,flat,14,20,1,39.0,641,25000,0,, Рябинина,49А,Ботаническая
122,Резиденция,real_estate_agent,https://ekb.cian.ru/rent/flat/294651897/,Екатеринбург,rent,flat,4,5,2,58.5,495,29000,0,Ленинский, Кольцевая,29,
123,Центр недвижимости от Сбербанка,real_estate_agent,https://ekb.cian.ru/rent/flat/294676718/,Екатеринбург,rent,flat,3,17,2,62.0,483,30000,0,мкр. Академический,проспект Академика Сахарова,95/3,
124,ID 461166,realtor,https://ekb.cian.ru/rent/flat/294906894/,Екатеринбург,rent,flat,10,12,1,25.0,700,17500,0,Чкаловский, Лучистая,8,
125,БК-НЕДВИЖИМОСТЬ,real_estate_agent,https://ekb.cian.ru/rent/flat/294598034/,Екатеринбург,rent,flat,4,6,2,66.0,757,50000,0,Центр, Мичурина,132,
126,Елена Соловьева,realtor,https://ekb.cian.ru/rent/flat/294301395/,Екатеринбург,rent,flat,9,16,1,37.0,621,23000,0,Кировский, Учителей,18,Машиностроителей
127,ID 104501564,homeowner,https://ekb.cian.ru/rent/flat/294969333/,Екатеринбург,rent,flat,10,25,1,48.0,395,19000,0,Октябрьский, Куйбышева,98,Геологическая
128,Корифей,real_estate_agent,https://ekb.cian.ru/rent/flat/294829695/,Екатеринбург,rent,flat,6,16,1,45.0,666,30000,0,Автовокзал, Чапаева,23,Чкаловская
129,Бюро недвижимости Зыряновой,real_estate_agent,https://ekb.cian.ru/rent/flat/294167600/,Екатеринбург,rent,flat,14,20,1,38.0,921,35000,0,Автовокзал, Щорса,105,
